form	lemma	freq	seg	pos	gloss
kaSekla'en	kaSekla'en	1			
kashawnaehan	kashawnaehan	1			
kaSiki	kaSiki	1			
kasin'elan	kasin'elan	1			
kaSi'oes'oeso'an	kaSi'oes'oeso'an	1			
kaSiralom	kaSiralom	1			
kaSiray	kaSiray	1			
kaSnakoraeh	kaSnakoraeh	1			
kas'oehaz	kas'oehaz	1			
kaSokae'niw	kaSokae'niw	1			
kaSpinasayan	kaSpinasayan	1			
kaSray'oes'oeso'an	kaSray'oes'oeso'an	1			
kaSrayralom	kaSrayralom	1			
kaSteleng	kaSteleng	1			
kataksekelan	kataksekelan	1			
katal'oemaehen	katal'oemaehen	1			
katalsekelan	katalsekelan	1			
kataSenenan	kataSenenan	1			
kataSipene'an	kataSipene'an	1			
katerhoer	katerhoer	1			
kati'aelae'an	kati'aelae'an	1			
katinkaw	katinkaw	1			
katiS'aelawan	katiS'aelawan	1			
katiSpongaehan	katiSpongaehan	1			
katiStamako'an	katiStamako'an	1			
katistatimae'an	katistatimae'an	1			
katiwayen	katiwayen	1			
ka'tiyaw	ka'tiyaw	1			
katle'el	katle'el	1			
katomonan	katomonan	1			
katorongen	katorongen	1			
katozekan	katozekan	1			
kawnawaliSan	kawnawaliSan	1			
kayaba'	kayaba'	1			
kayni'in	kayni'in	1			
kazi'	kazi'	1			
ki:raeh	ki:raeh	1			
kina	kina	1			
kinaehae'an	kinaehae'an	1			
kinaskes	kinaskes	1			
kinba:in	kinba:in	1			
kinbazae'	kinbazae'	1			
kininraromaehan	kininraromaehan	1			
kinkarpa:	kinkarpa:	1			
kinkayzaeh	kinkayzaeh	1			
kinmae'iyaeh	kinmae'iyaeh	1			
kinombaki'an	kinombaki'an	1			
kinonkateSnenan	kinonkateSnenan	1			
kinsi'ael	kinsi'ael	1			
kiS'aelayan	kiS'aelayan	1			
kiSba:o'	kiSba:o'	1			
kiw	kiw	1			
kizaeh	kizaeh	1			
kokowaSan	kokowaSan	1			
komaeh:os	komaeh:os	1			
komaehoey	komaehoey	1			
komawaS	komawaS	1			
komerker	komerker	1			
komibizo'	komibizo'	1			
komtotolon	komtotolon	1			
konroe'roe'	konroe'roe'	1			
korkoting	korkoting	1			
koSa''amoy	koSa''amoy	1			
lala:'bo:ong	lala:'bo:ong	1			
lalengeSani	lalengeSani	1			
lalo'baSi'	lalo'baSi'	1			
langpez	langpez	1			
lepe:en	lepe:en	1			
lilipaesiran	lilipaesiran	1			
Linn	Linn	1			
linoeSloeS	linoeSloeS	1			
loe'eS	loe'eS	1			
lomoehloehaey	lomoehloehaey	1			
ma:pono'en	ma:pono'en	1			
mabaseztene'	mabaseztene'	1			
maehtahang	maehtahang	1			
ma'ihal	ma'ihal	1			
maksel	maksel	1			
mango'tomiyaw	mango'tomiyaw	1			
mari'an	mari'an	1			
mari'ani	mari'ani	1			
masak	masak	1			
masih	masih	1			
mataepaeh	mataepaeh	1			
maya	maya	1			
maybalbalay	maybalbalay	1			
mayinhael	mayinhael	1			
mayinhal	mayinhal	1			
mayka:'	mayka:'	1			
maykonkonay	maykonkonay	1			
maySi'	maySi'	1			
mayto:ol	mayto:ol	1			
mihis	mihis	1			
milhaehae:ae'	milhaehae:ae'	1			
milkashaw	milkashaw	1			
minboli'	minboli'	1			
miniyarong	miniyarong	1			
miniyayrong	miniyayrong	1			
minkorkringan	minkorkringan	1			
minkowasi'	minkowasi'	1			
minloklalok	minloklalok	1			
minloklok	minloklok	1			
minngihil	minngihil	1			
minsae:pae'	minsae:pae'	1			
minSala'	minSala'	1			
minsekel	minsekel	1			
mintaew'anan	mintaew'anan	1			
minta'olo'	minta'olo'	1			
mintartari:	mintartari:	1			
mintatari'	mintatari'	1			
mipongaeh	mipongaeh	1			
miriri':'	miriri':'	1			
monmonhae:ae'	monmonhae:ae'	1			
mon'oeson	mon'oeson	1			
monSaySa:ip	monSaySa:ip	1			
nakara:	nakara:	1			
nakino'	nakino'	1			
nasiya'a	nasiya'a	1			
ngalngalngal	ngalngalngal	1			
ngangoe:oe'	ngangoe:oe'	1			
ngepen	ngepen	1			
ngo:ip	ngo:ip	1			
ni'oya'	ni'oya'	1			
'obaylalo'	'obaylalo'	1			
'oelboehan	'oelboehan	1			
'oem'oemaehan	'oem'oemaehan	1			
'oesaso'	'oesaso'	1			
'oewaz	'oewaz	1			
'oewi'	'oewi'	1			
'ol'ola'an	'ol'ola'an	1			
'ololae'an	'ololae'an	1			
'omahowiS	'omahowiS	1			
'omaraS	'omaraS	1			
'omaSen	'omaSen	1			
'ora'	'ora'	1			
pa:'aSo'en	pa:'aSo'en	1			
pa:boway	pa:boway	1			
pa:kae'eren	pa:kae'eren	1			
pa:linaSo'en	pa:linaSo'en	1			
pa:ralomen	pa:ralomen	1			
pa:tawmo'	pa:tawmo'	1			
pa:tinawbonen	pa:tinawbonen	1			
pa:wa:ayen	pa:wa:ayen	1			
pa'aneh	pa'aneh	1			
pa'araSen	pa'araSen	1			
pa'awpo'	pa'awpo'	1			
pa'ayzingin	pa'ayzingin	1			
pahangih	pahangih	1			
pahawae'	pahawae'	1			
pahira::	pahira::	1			
pahiyoe'	pahiyoe'	1			
pa'ila'ino'	pa'ila'ino'	1			
pa'iyatobha'	pa'iyatobha'	1			
pa''iyo'en	pa''iyo'en	1			
pakaSaloeh	pakaSaloeh	1			
pakaSikar	pakaSikar	1			
pakaysispak'isis	pakaysispak'isis	1			
pakbobowaehan	pakbobowaehan	1			
pakhahili'	pakhahili'	1			
pakholawsan	pakholawsan	1			
pakhonaehnge:	pakhonaehnge:	1			
pakli'abo'	pakli'abo'	1			
paklihih	paklihih	1			
pak'ol'olae'an	pak'ol'olae'an	1			
pakra:rih	pakra:rih	1			
pakrarahoe:	pakrarahoe:	1			
pakSiltobhae'	pakSiltobhae'	1			
pakwa'isan	pakwa'isan	1			
palem	palem	1			
palhoroe:	palhoroe:	1			
palomikas	palomikas	1			
palpoetoeh	palpoetoeh	1			
pama'en	pama'en	1			
pan	pan	1			
panhil	panhil	1			
panra:amen	panra:amen	1			
pa'oSa'en	pa'oSa'en	1			
papa:ao'	papa:ao'	1			
pap'a'e:eS	pap'a'e:eS	1			
papaksizaeh	papaksizaeh	1			
papama'an	papama'an	1			
papasay	papasay	1			
papaSipa:ow	papaSipa:ow	1			
papay	papay	1			
papiko'izaeh	papiko'izaeh	1			
papo:ih	papo:ih	1			
papongawan	papongawan	1			
paposae'	paposae'	1			
papranawi	papranawi	1			
papSiba:'rehep	papSiba:'rehep	1			
papSiyae'	papSiyae'	1			
para:inrangaw	para:inrangaw	1			
paromikas	paromikas	1			
paSibabnal	paSibabnal	1			
paSkaehoy	paSkaehoy	1			
paSolo:	paSolo:	1			
paSoSowawen	paSoSowawen	1			
paSowawen	paSowawen	1			
paSpanga'	paSpanga'	1			
paSpaSankateng	paSpaSankateng	1			
paSpaSpanga'	paSpaSpanga'	1			
paSta'ayta'aypaSta'ay	paSta'ayta'aypaSta'ay	1			
paStono'on	paStono'on	1			
patatobok	patatobok	1			
patbaSaw	patbaSaw	1			
patihekla'	patihekla'	1			
patimo'en	patimo'en	1			
patSoSowaw	patSoSowaw	1			
pawakilin	pawakilin	1			
pawkira:a'	pawkira:a'	1			
pawmomno'	pawmomno'	1			
pawnaboeh	pawnaboeh	1			
payaka:'en	payaka:'en	1			
paylal'oz	paylal'oz	1			
paypayziza'en	paypayziza'en	1			
payrini	payrini	1			
payriza	payriza	1			
paza'kapaza'tatini'	paza'kapaza'tatini'	1			
pazazalasen	pazazalasen	1			
pekelen	pekelen	1			
pilkasnawen	pilkasnawen	1			
pilralomen	pilralomen	1			
pilraolomen	pilraolomen	1			
pinae:an	pinae:an	1			
pinahiyo'an	pinahiyo'an	1			
pina'iriri:'	pina'iriri:'	1			
pinakaykayzaeh	pinakaykayzaeh	1			
pinanae'miSan	pinanae'miSan	1			
pinana'miSan	pinana'miSan	1			
pinbe:ay	pinbe:ay	1			
pinilsiningo:	pinilsiningo:	1			
pino'aza'	pino'aza'	1			
pinoeh'oeng	pinoeh'oeng	1			
pinoeh'ong	pinoeh'ong	1			
pinSa'o:	pinSa'o:	1			
pinSiloe'	pinSiloe'	1			
piSiyan	piSiyan	1			
pit	pit	1			
pitakem	pitakem	1			
Plum	Plum	1			
poepi:ih	poepi:ih	1			
poepoe:ihin	poepoe:ihin	1			
poepoe:oehen	poepoe:oehen	1			
polaleket	polaleket	1			
Polygonum	Polygonum	1			
ponlobo'	ponlobo'	1			
ponolbo'	ponolbo'	1			
pope:eh	pope:eh	1			
popi:ih	popi:ih	1			
popihi:	popihi:	1			
poralomi	poralomi	1			
poroe'	poroe'	1			
poSaken	poSaken	1			
poSnih	poSnih	1			
rae:iwani	rae:iwani	1			
rapowar	rapowar	1			
rarhi:	rarhi:	1			
rawak	rawak	1			
rayhomza'	rayhomza'	1			
raytaew'an	raytaew'an	1			
reme:e'	reme:e'	1			
rememe:	rememe:	1			
ri:ri:'itan	ri:ri:'itan	1			
rino:an	rino:an	1			
rino:or	rino:or	1			
rinola'ong	rinola'ong	1			
risa	risa	1			
risa:a'	risa:a'	1			
rokrokon	rokrokon	1			
romingor	romingor	1			
rowaSeki	rowaSeki	1			
rwaSek	rwaSek	1			
Sa':'	Sa':'	1			
Sa'al'itolani	Sa'al'itolani	1			
saeboeh	saeboeh	1			全部；一起
Sae'rem	Sae'rem	1			
Sahaehae'oe:en	Sahaehae'oe:en	1			
Sahae'oe:	Sahae'oe:	1			
Sa'hoero'	Sa'hoero'	1			
Sa'hoero:	Sa'hoero:	1			
Sahoero:en	Sahoero:en	1			
Sa'iyae'	Sa'iyae'	1			
saker	saker	1			
Sa'lamlam	Sa'lamlam	1			
Sa'mari'	Sa'mari'	1			
Sam'iyaehmae'iyaehSa	Sam'iyaehmae'iyaehSa	1			
Sampolo:	Sampolo:	1			
samsamoehan	samsamoehan	1			
San'akoeyen	San'akoeyen	1			
Sanlobaz	Sanlobaz	1			
Sannga'nga'	Sannga'nga'	1			
Sapol	Sapol	1			
Sa'Sa:	Sa'Sa:	1			
sasa'ih	sasa'ih	1			
sasamoehan	sasamoehan	1			
SaSarak	SaSarak	1			
saseken	saseken	1			
SaSinSinrahoe'	SaSinSinrahoe'	1			
Sathang	Sathang	1			
SaypapaS	SaypapaS	1			
SaziSay	SaziSay	1			
Sebastan	Sebastan	1			
Se'en	Se'en	1			
SekSa'	SekSa'	1			
seme'ses	seme'ses	1			
semi'	semi'	1			
Sepat	Sepat	1			
Si'ang	Si'ang	1			
Sibi':	Sibi':	1			
Siboetoe'	Siboetoe'	1			
si'elan	si'elan	1			
Sihola'	Sihola'	1			
Sikakitoya'	Sikakitoya'	1			
Sikpapanae'	Sikpapanae'	1			
Siksasapih	Siksasapih	1			
Sil'ae'met	Sil'ae'met	1			
Sil'ae'met'	Sil'ae'met'	1			
Sima:an	Sima:an	1			
Sinahoe'an	Sinahoe'an	1			
Sinapol	Sinapol	1			
sinaton	sinaton	1			
Sinen	Sinen	1			
Sinenhi	Sinenhi	1			
Singas	Singas	1			
Sinipanan	Sinipanan	1			
sinizab	sinizab	1			
sin'oelan	sin'oelan	1			
Sinorateran	Sinorateran	1			
sinpeng	sinpeng	1			
sinpo:an	sinpo:an	1			
SinSinraehoe'	SinSinraehoe'	1			
Sinta:inin	Sinta:inin	1			
Sintete:	Sintete:	1			
Sipa:tol	Sipa:tol	1			
Sipaha:op	Sipaha:op	1			
Sipaksilaeh	Sipaksilaeh	1			
SipanakiS	SipanakiS	1			
Sipanhae:ae'en	Sipanhae:ae'en	1			
Sipankobo'	Sipankobo'	1			
Sipanlakay	Sipanlakay	1			
Sipanpezpezngez	Sipanpezpezngez	1			
Sipapahayap	Sipapahayap	1			
Sipawa:'	Sipawa:'	1			
Sipori:	Sipori:	1			
sipsipi	sipsipi	1			
Sirae'oe:	Sirae'oe:	1			
Sirahkal	Sirahkal	1			
sise'	sise'	1			
Sisoke:	Sisoke:	1			
Sitaloba:'	Sitaloba:'	1			
Sitamol	Sitamol	1			
Sitektek	Sitektek	1			
sithaew	sithaew	1			
Sito'oe	Sito'oe	1			
SitoSa'la'	SitoSa'la'	1			
Si'wa:'	Si'wa:'	1			
Siya'oetoeh	Siya'oetoeh	1			
siyongko:a'	siyongko:a'	1			
So	So	1			
so''	so''	1			
So:o	So:o	1			
soe'hae'	soe'hae'	1			
Sokae'niwen	Sokae'niwen	1			
Sokae'niwin	Sokae'niwin	1			
somakeb	somakeb	1			
somapeh	somapeh	1			
somapol	somapol	1			
Sombo'	Sombo'	1			
Somikalaway	Somikalaway	1			
Sominikalaway	Sominikalaway	1			
somizih	somizih	1			
somloeh	somloeh	1			
Somohahwih	Somohahwih	1			
somzih	somzih	1			
So'on	So'on	1			
Sopih	Sopih	1			
Sorater	Sorater	1			
Soro:	Soro:	1			龍神
Soroko'	Soroko'	1			
sosmi'ael	sosmi'ael	1			
SoSoyap	SoSoyap	1			
Sotoponen	Sotoponen	1			
sowisowti'ani	sowisowti'ani	1			
Soyapen	Soyapen	1			
ta	ta	1			
ta:inin	ta:inin	1			
ta:inta:in	ta:inta:in	1			
ta:intoway	ta:intoway	1			
ta:inwa:on	ta:inwa:on	1			
ta:kayba:en	ta:kayba:en	1			
ta:zo	ta:zo	1			
tababong	tababong	1			
taboe'an	taboe'an	1			
tabolak	tabolak	1			
tae'hae'	tae'hae'	1			
ta'hae'	ta'hae'	1			
ta'ilatayla	ta'ilatayla	1			
ta'inSa'la'	ta'inSa'la'	1			
taka'ino'en	taka'ino'en	1			
takakilwa'is	takakilwa'is	1			
takhini	takhini	1			
takoSa:	takoSa:	1			
taliyab	taliyab	1			
talka	talka	1			
talkakatinentalkaralom	talkakatinentalkaralom	1			
talkaNen	talkaNen	1			
talkapazayen	talkapazayen	1			
tanipinaehrahrangan	tanipinaehrahrangan	1			
taniSowow	taniSowow	1			
tapa	tapa	1			
tapakakSiyae'	tapakakSiyae'	1			
tapaSater	tapaSater	1			
tapasi'ael	tapasi'ael	1			
tapawka'	tapawka'	1			
tapezen	tapezen	1			
tasakil	tasakil	1			
tata'aeng	tata'aeng	1			
tata'itol	tata'itol	1			
tatako:	tatako:	1			
tatalek	tatalek	1			
tatalokoy	tatalokoy	1			
tatango'	tatango'	1			
tatihaehael	tatihaehael	1			
tatima'an	tatima'an	1			
tatonon	tatonon	1			
tawmaw	tawmaw	1			
tawsas':rae'ael	tawsas':rae'ael	1			
tawyo	tawyo	1			
tawyo:Soyo:	tawyo:Soyo:	1			
tayhoko'	tayhoko'	1			
tayin	tayin	1			
tayloko'	tayloko'	1			
te:en'	te:en'	1			
ti:'ae'ay	ti:'ae'ay	1			
ti:ay	ti:ay	1			
tibhae:en	tibhae:en	1			
tibihez	tibihez	1			
tibihiz	tibihiz	1			
tikasi'aelen	tikasi'aelen	1			
til'awan	til'awan	1			
tinal'oemeh	tinal'oemeh	1			
tinokoroy	tinokoroy	1			
tintin'alay	tintin'alay	1			
ti'oetoehen	ti'oetoehen	1			
tipangihin	tipangihin	1			
tipokon	tipokon	1			
tiS'a''in	tiS'a''in	1			
tiSkobae:oeh	tiSkobae:oeh	1			
to:boS	to:boS	1			
toboway	toboway	1			
toehoeytoehoeytoehoey	toehoeytoehoeytoehoey	1			
tomobiwa'	tomobiwa'	1			
tononen	tononen	1			
tosas':	tosas':	1			
towaypaSta'ay	towaypaSta'ay	1			
twanay	twanay	1			
wa:ian	wa:ian	1			
wa:on'amoy	wa:on'amoy	1			
wae'ae'	wae'ae'	1			
waSaki	waSaki	1			
wayay	wayay	1			
yae:hae'	yae:hae'	1			
ya'inoral	ya'inoral	1			
yakin	yakin	1			
yakina	yakina	1			
yakoya:o	yakoya:o	1			
yami'	yami'	1			
zalasi	zalasi	1			
zaylis	zaylis	1			
a ta:an	a ta:an				很
aehae'	aehae'				一（數字）
akoy	akoy				很多
api'	api'				女子名
aSkan	aSkan				放；放置
atomal	atomal				非常
'azae'	'azae'				
ba:i'	ba:i'				風；風邪
baba:i'	baba:i'				風（氏族姓）
haehila:	haehila:				
ilaS	ilaS				月亮；月份
ima	ima				
ini'	ini'				
inimon	inimon				你們（予格）
isa	isa				
'isa	'isa				海
isahini	isahini				現在；今天；此刻
izi	izi				
kapayba:i'an	kapayba:i'an				風口
kathethel	kathethel				織女
koSaen	koSaen				
ma:lakem	ma:lakem				
maehraehraeng	maehraehraeng				
maelaehaeng	maelaehaeng				
mowa:i'	mowa:i'				來（主事）
naehaen	naehaen				先
nakhara	nakhara				好像；像
oebay	oebay				男子名
of	of				
oka'	oka'				沒有
okay	okay				沒有
okik	okik				沒有；不
oyaeh	oyaeh				語尾助詞（加強語氣）
pahaba:i'	pahaba:i'				吹風（乘涼）
paspaSo:	paspaSo:				各個
pit'azae'	pit'azae'				
sae'oewaz	sae'oewaz				
Sihaba:i'	Sihaba:i'				吹風（工具）
tallolong	tallolong				
wa:i'	wa:i'				來
ol'olae'an	ol'olae'an				小
oeboeh	oeboeh				毛
abo'	abo'				炭灰
aehis	aehis				酸
ameten	ameten				吃完
ila'ino'	ila'ino'				去哪裡；什麼地方
